253.86
69.99
41.326
30.485
24.832
21.076
19.227
16.367
17.464
14.99
14.207
13.073
15.244
11.459
13.429
12.71
12.051
12.113
19.362
34.447
53.589
71.262
88.369
103.83
114.81
123.48
134.1
140.36
147.85
152.43
154.8
165.55
165.63
167.72
171.25
175.39
176.2
178.58
179.07
184.1
185.64
185.29
189.5
191.25
195.57
191.02
191.53
197.04
197.11
196.25
199.05
200.3
199.36
204.94
197.7
207.49
205.28
206.5
204.36
201.67
203.95
209.47
205.77
204.19
206.16
208.82
206.33
206.83
210.58
205.72
