6.2334
247.24
248.71
249.03
248.92
249.17
249.24
249.17
249.31
249.25
249.33
249.33
248.91
249.23
249.03
249.15
249.27
248.91
248.88
249.1
248.8
249.05
249.06
249.26
249.04
248.98
248.95
248.81
248.99
248.58
248.75
248.79
248.65
248.48
248.2
248.41
247.99
247.86
247.72
247.31
247.03
246.39
245.35
242.99
238.9
232.06
221.76
206.89
188.78
167.67
146.16
125.6
106.22
89.998
75.423
62.317
52.079
43.679
35.86
30.248
26.422
22.49
20.335
18.1
16.481
14.659
14.18
13.033
12.135
11.633
