6.2242
20.69
115.46
168.81
194.43
208.25
217.29
223.18
227.77
230.99
233.41
235.37
237.23
238.71
239.82
240.76
241.69
242.57
243.06
243.59
244.01
244.63
244.96
245.49
245.75
246.17
245.99
246.37
246.65
246.92
246.97
246.92
247.07
246.89
247
246.88
246.79
246.73
246.35
246.19
245.51
244.35
242.76
240.12
235.3
228.07
217.36
202.87
185.12
165.01
144.53
124.79
106.23
90.227
75.919
63.612
53.283
44.532
37.158
31.87
27.264
23.823
21.154
19.028
16.942
15.613
14.665
14.032
13.313
12.597
